283	13	6.5	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/vera-life-goksu
343	13	6.9	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/serhatkent-sitesi
342	12	6.2	https://www.siringayrimenkul.com/blog/emlakcisiz-ev-satilir-mi
152	12	6.3	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/daldikenler-yasemin-evleri-sitesi
201	12	8.2	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/mood-altinok
84	12	7.9	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/elit-nar-cicegi
671	11	8.5	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/firat-life-style-botanik
548	11	6.8	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/selvi-evleri-sitesi
331	11	8.2	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/nover-westlife
388	11	8.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/gulbaran-residence
229	11	8.0	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/mil-kooperatifi-sitesi
217	11	5.9	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/ozdenizyildizi-sitesi
770	11	8.1	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/koz-modern
304	11	6.3	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/demirel-park-evleri
263	11	7.9	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/oniz-nirvana
244	11	7.2	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/yildiz-life
150	10	7.4	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/akturk-bloklari
225	10	7.6	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/anemon-sitesi
180	10	8.6	https://www.siringayrimenkul.com/mahalleler/ata/armoni-life
214	10	6.8	https://www.siringayrimenkul.com/mahalleler/ata/kainat-evler-2
132	10	6.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/ankalux-residence
245	10	8.4	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/natura-goksu
431	10	7.1	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/polsan-1-gozde-sitesi
374	10	9.1	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci
237	10	7.5	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/duru-life-konutlari
256	9	5.5	https://www.siringayrimenkul.com/blog/evimi-satmak-mi-kiraya-vermek-mi
499	9	8.1	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi
284	9	6.3	https://www.siringayrimenkul.com/mahalleler/ata/gold-life-konutlari
401	9	6.9	https://www.siringayrimenkul.com/mahalleler/ata/siyah-beyaz-evler
348	9	7.5	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/ap-green-tower
320	9	6.0	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/ornek-ari-sitesi
115	9	6.4	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/uzunali-goksu-konutlari-2
125	9	6.3	https://www.siringayrimenkul.com/mahalleler/goksu/mercan-smart-house
123	9	6.4	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/gardenya-sitesi
112	9	6.4	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/cinar-sitesi
1206	9	8.5	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/relax-goksu-konutlari
307	9	7.1	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/ozar-sitesi
315	9	7.6	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/sarigul-sitesi
186	9	7.8	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/serpil-sitesi
181	8	7.9	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/sutek-bloklari
250	8	7.7	https://www.siringayrimenkul.com/mahalleler/ata/panorama-garden
166	8	7.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/zen-park-plus
255	8	8.1	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/angora-goksu-evleri
92	8	7.6	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/hotki-bulvar
204	8	6.9	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/vera-west
215	8	7.8	https://www.siringayrimenkul.com/mahalleler/devlet/oz-gimat-sitesi
241	8	8.1	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/atakent-2-cumhuriyet-sitesi
309	8	8.7	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/platin-2-konutlari
119	8	7.3	https://www.siringayrimenkul.com/mahalleler/seyh-samil/genc-efes-sitesi
105	8	6.5	https://www.siringayrimenkul.com/mahalleler/susuz/bulut-kule
325	8	7.8	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/dogapark-sitesi
347	8	8.6	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/terasevler-eryaman
122	8	6.0	https://www.siringayrimenkul.com/mahalleler/yesilova-mahallesi/sertower-busidence
262	7	7.6	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/mesa-bloklari
107	7	8.8	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/aker-mucevher-evleri
118	7	6.7	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/ayyildiz-sitesi
127	7	6.9	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/pasa-evleri
64	7	7.7	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/seckin-atasaylar-sitesi
369	7	7.7	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/vizyon-baspinar-sitesi
410	7	8.9	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/zirve-park-konutlari
176	7	8.2	https://www.siringayrimenkul.com/mahalleler/ata/elit-yasam-konutlari-3
374	7	8.1	https://www.siringayrimenkul.com/mahalleler/ata/endora-plus
247	7	8.3	https://www.siringayrimenkul.com/mahalleler/ata/mercan-life-buse-konutlari
94	7	6.1	https://www.siringayrimenkul.com/mahalleler/ata/ozkardesler-sitesi
95	7	7.2	https://www.siringayrimenkul.com/mahalleler/ata/pasa-evleri
437	7	6.8	https://www.siringayrimenkul.com/mahalleler/ata/prestij-park-konutlari
132	7	7.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/plus-life-ankara
86	7	4.4	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/nar-gulu-1-sitesi
134	7	8.3	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/asiyan-sitesi
116	7	5.7	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/gulhayat-sitesi
136	7	6.1	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/sari-cinar-sitesi
248	7	9.6	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/havuzlu-bahce-konutlari
42	7	4.9	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/mercan-smart-house
86	7	8.7	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/seyirtepe-baspinar
145	7	6.8	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/metropark-plus
204	7	5.5	https://www.siringayrimenkul.com/mahalleler/seker-mahallesi/meydan-ada-sitesi
290	7	9.0	https://www.siringayrimenkul.com/mahalleler/seker/bahcen-eryaman-konutlari
190	7	7.2	https://www.siringayrimenkul.com/mahalleler/seyh-samil/inci-park-evleri
144	7	5.4	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/nil-my-home
125	7	8.7	https://www.siringayrimenkul.com/mahalleler/susuz/lenora-goksu
68	7	6.3	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/akcakent-87-sitesi
44	6	7.5	https://www.siringayrimenkul.com/mahalleler/altay/mood-street
179	6	6.5	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/dilara-sitesi
290	6	8.4	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/panorama-plus
197	6	8.1	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/twin-towers-eryaman
180	6	7.7	https://www.siringayrimenkul.com/mahalleler/ata/mavi-bayrak-sitesi
125	6	7.4	https://www.siringayrimenkul.com/mahalleler/ata/palmiye-evleri
62	6	7.2	https://www.siringayrimenkul.com/mahalleler/ata/sermina-life
181	6	7.2	https://www.siringayrimenkul.com/mahalleler/ata/tekirdag-park-evleri
95	6	7.2	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/atakoy-konutlari
178	6	7.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/vera-point
105	6	7.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/zen-park-goksu
84	6	6.7	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/atakoy-konutlari
137	6	6.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/konar-manzara-evleri
163	6	7.0	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/bilgi-sevgi-hosgoru-sitesi
189	6	6.9	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/ikizler-sitesi
96	6	7.9	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/tes-is-bloklari
222	6	7.6	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/atakent-vadi-sitesi
120	6	7.8	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/endora-park
233	6	8.7	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/oyak-sitesi
149	6	6.5	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/ilgaz-life
312	6	7.5	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/polsan-1-bahar-sitesi
166	6	7.7	https://www.siringayrimenkul.com/mahalleler/goksu/uzunali-goksu-konutlari-2
79	6	4.9	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/anka-2001-sitesi
55	6	6.4	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/baskent-sular-sitesi
69	6	7.9	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/evrimkent-sitesi
60	6	6.8	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/yesil-guven-kent
295	6	7.8	https://www.siringayrimenkul.com/mahalleler/seker-mahallesi/hill-tower
327	6	8.9	https://www.siringayrimenkul.com/mahalleler/seyh-samil
276	6	9.8	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/alarko-bloklari
91	6	6.2	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/tugce-kent-sitesi
86	6	7.5	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/unsal-rezidans
114	6	6.9	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/bella-garden
117	6	9.0	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/goksu-marina
101	6	5.9	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/korucam-sitesi
104	6	5.8	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/mira-goksu-konutlari
293	6	5.9	https://www.siringayrimenkul.com/mahalleler/susuz/bordo-gol-evleri
144	6	8.5	https://www.siringayrimenkul.com/mahalleler/susuz/oniz-nirvana
579	6	7.5	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/canberk-sitesi
277	6	9.3	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/gokdemir-premium
138	6	7.3	https://www.siringayrimenkul.com/mahalleler/yavuz-selim/elit-nar-cicegi
680	6	8.9	https://www.siringayrimenkul.com/mahalleler/yesilova-mahallesi/meva-sehir
437	5	8.2	https://www.siringayrimenkul.com/blog/hisseli-ipotekli-ev-satisi
239	5	7.7	https://www.siringayrimenkul.com/iletisim
46	5	7.6	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/motto-butik
208	5	8.1	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/akonur-sitesi
164	5	7.1	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/caglayan-sitesi
117	5	6.9	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/sari-gulluk-konutlari
123	5	7.6	https://www.siringayrimenkul.com/mahalleler/ata/alkon-sitesi
69	5	6.2	https://www.siringayrimenkul.com/mahalleler/ata/cigdem-sitesi
119	5	6.3	https://www.siringayrimenkul.com/mahalleler/ata/gozde-evler-sitesi
250	5	7.3	https://www.siringayrimenkul.com/mahalleler/ata/panorama-plus
81	5	8.1	https://www.siringayrimenkul.com/mahalleler/ata/yaylakent-sitesi
185	5	8.4	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/bulvar-yasam-konutlari
141	5	8.5	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/diamond-goksu
84	5	6.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/gulbaran-residence
126	5	6.7	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/utopya-konutlari
149	5	7.7	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/basaksehir-ankara-konutlari
39	5	7.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/plus-life-ankara
114	5	7.5	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/cinar-sitesi
58	5	7.4	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/gencler-sitesi
773	5	8.8	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/oyak-555-konut-sitesi
92	5	6.7	https://www.siringayrimenkul.com/mahalleler/eryaman/adalar/45924-1
232	5	9.8	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/arissa-goksu
460	5	8.6	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/buse-konutlari
233	5	7.2	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/park-mira-evleri
125	5	6.7	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/sude-konutlari
73	5	6.0	https://www.siringayrimenkul.com/mahalleler/goksu/utkan-sitesi
103	5	7.8	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/isi-kent-sitesi
58	5	7.7	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/yeni-isikent-sitesi
457	5	7.9	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/bordo-platinum-residence
64	5	7.9	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/elit-yasam-konutlari-1
563	5	6.4	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/mia-concept-konutlari
171	5	8.0	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/neva-prestij-konutlari
81	5	6.8	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci/ardic-sitesi
112	5	6.6	https://www.siringayrimenkul.com/mahalleler/seyh-samil/ilona-konutlari
89	5	8.1	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/elit-yasam-evleri
186	5	8.0	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/etaplar/5
227	5	8.2	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/sutek-sitesi
66	5	6.8	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/yardimci-bloklari
81	5	7.1	https://www.siringayrimenkul.com/mahalleler/yavuz-selim/seda-terasevler
69	5	6.6	https://www.siringayrimenkul.com/mahalleler/yesilova/hotki-ritm
173	4	6.9	https://www.siringayrimenkul.com/blog/evinizi-kiraya-verdikten-sonra
254	4	10.3	https://www.siringayrimenkul.com/blog/kiraci-evi-gostermiyor-ne-yapmaliyim
120	4	5.5	https://www.siringayrimenkul.com/etaplar
130	4	6.8	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/gold-life-konutlari
329	4	7.0	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/siyah-beyaz-evler
134	4	5.2	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/umut-yapi-sitesi
218	4	6.8	https://www.siringayrimenkul.com/mahalleler/ata/gold-stone-evleri
224	4	9.1	https://www.siringayrimenkul.com/mahalleler/ata/ruyakent-sitesi
62	4	7.0	https://www.siringayrimenkul.com/mahalleler/ata/sari-gulluk-konutlari
96	4	6.8	https://www.siringayrimenkul.com/mahalleler/ata/umut-yapi-sitesi
72	4	8.2	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/adalar/63268-1
275	4	8.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/cimtas-goksu-konutlari
186	4	8.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/greenpark-evleri
588	4	8.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/hittown
135	4	7.6	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/vera-west
214	4	6.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/vizyon-tower
120	4	5.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/anadolu-vizyon-konutlari
60	4	5.8	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/hityasam
88	4	7.2	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/vera-vista
64	4	7.6	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/zen-park-plus
72	4	7.2	https://www.siringayrimenkul.com/mahalleler/devlet/bayrak-sitesi
152	4	9.2	https://www.siringayrimenkul.com/mahalleler/devlet/eryaman-royal-city
351	4	10.3	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi
39	4	6.2	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/elif-ozgen-sitesi
62	4	6.2	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/lapis-garden
82	4	7.2	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/adalar/63406-1
151	4	6.5	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/finest-bloklari
103	4	8.9	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/golkent-1-sitesi
226	4	8.4	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/havuzlu-evler-sitesi
180	4	6.5	https://www.siringayrimenkul.com/mahalleler/goksu-mahallesi/yesil-gol-sitesi
61	4	7.9	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/boyut-sitesi
142	4	7.4	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/erkent-sitesi
70	4	7.0	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/eryapi-sitesi
56	4	7.1	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/gokkusagi-sitesi
55	4	7.8	https://www.siringayrimenkul.com/mahalleler/guzelkent-mahallesi/karasimsek-sitesi
633	4	8.7	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/alpak-neve-armonia-residence
176	4	7.1	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/ardic-sitesi
58	4	6.6	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/elit-yasam-konutlari-2
61	4	5.4	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/garden-zirve
360	4	6.8	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/goldekent-sitesi
163	4	5.5	https://www.siringayrimenkul.com/mahalleler/sehit-osman-avci-mahallesi/happy-life-residence
156	4	5.4	https://www.siringayrimenkul.com/mahalleler/seker-mahallesi/volga-residence
316	4	9.0	https://www.siringayrimenkul.com/mahalleler/seker-mahallesi/zirve-loft
88	4	8.5	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/caglar-emin-evleri
86	4	7.9	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/inci-park-evleri
50	4	3.6	https://www.siringayrimenkul.com/mahalleler/seyh-samil-mahallesi/lider-yasam-evleri
113	4	8.1	https://www.siringayrimenkul.com/mahalleler/seyh-samil/adalar/46215-5
59	4	7.6	https://www.siringayrimenkul.com/mahalleler/seyh-samil/liderkent
260	4	9.1	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi
58	4	5.5	https://www.siringayrimenkul.com/mahalleler/susuz-mahallesi/green-life-goksu-konutlari
57	4	6.1	https://www.siringayrimenkul.com/mahalleler/susuz/baskent-goksu
72	4	7.0	https://www.siringayrimenkul.com/mahalleler/susuz/dostlar-birikim-sitesi
135	4	6.8	https://www.siringayrimenkul.com/mahalleler/susuz/mira-goksu-konutlari
55	4	9.4	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/adalar/46499-2
230	4	5.9	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/dema-park
103	4	7.6	https://www.siringayrimenkul.com/mahalleler/tunahan-mahallesi/etaplar/4
196	4	9.1	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/endora-eryaman
116	4	6.7	https://www.siringayrimenkul.com/mahalleler/yavuz-selim-mahallesi/havayollari-sitesi
97	4	8.2	https://www.siringayrimenkul.com/mahalleler/yavuz-selim/adalar/19508-3
119	4	8.9	https://www.siringayrimenkul.com/mahalleler/yavuz-selim/atadostlar-sitesi
93	4	7.4	https://www.siringayrimenkul.com/mahalleler/yesilova-mahallesi/green-place-residence
35	4	6.2	https://www.siringayrimenkul.com/mahalleler/yesilova-mahallesi/rema-delux
24	4	7.1	https://www.siringayrimenkul.com/mahalleler/yesilova/adalar/47549-1
57	3	6.5	https://www.siringayrimenkul.com/blog/eryaman-disinda-yasayanlar-icin-ev-satisi-kiralama
2559	3	9.1	https://www.siringayrimenkul.com/mahalleler
173	3	7.4	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/oasis-tower
173	3	7.3	https://www.siringayrimenkul.com/mahalleler/altay-mahallesi/vizyon-prestige
45	3	9.4	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/adalar/46417-3
309	3	9.9	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/atasehir-eryaman-konutlari
78	3	6.0	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/hansa-sitesi
226	3	7.5	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/panorama-life
141	3	6.9	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/taflan-sitesi
104	3	8.5	https://www.siringayrimenkul.com/mahalleler/ata-mahallesi/yaylakent-sitesi
76	3	7.5	https://www.siringayrimenkul.com/mahalleler/ata/anemon-sitesi
50	3	6.1	https://www.siringayrimenkul.com/mahalleler/ata/baskent-sitesi
117	3	8.4	https://www.siringayrimenkul.com/mahalleler/ata/kainat-evleri
124	3	6.6	https://www.siringayrimenkul.com/mahalleler/ata/liva-life-yasam-konutlari
55	3	8.5	https://www.siringayrimenkul.com/mahalleler/ata/panorama-life
142	3	8.7	https://www.siringayrimenkul.com/mahalleler/ata/panorama-prestij
45	3	5.4	https://www.siringayrimenkul.com/mahalleler/ata/senser-sitesi
196	3	8.2	https://www.siringayrimenkul.com/mahalleler/ata/vizyon-baspinar-sitesi
166	3	8.1	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/guzel-belde-sitesi
93	3	8.2	https://www.siringayrimenkul.com/mahalleler/cumhuriyet-mahallesi/natural-konutlari
76	3	5.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/akin-garden-sitesi
125	3	7.6	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/ap-green-tower
42	3	7.3	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/ender-dogus-konut-yapi
222	3	8.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/vera-point
143	3	7.0	https://www.siringayrimenkul.com/mahalleler/cumhuriyet/vizyon-tower
187	3	8.2	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi
79	3	8.3	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/4-devlet-mahallesi-sitesi
48	3	5.7	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/camdali-sitesi
46	3	8.4	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/turkkonut-istas-sitesi
23	3	6.7	https://www.siringayrimenkul.com/mahalleler/devlet-mahallesi/yuceyurt-sitesi
64	3	6.7	https://www.siringayrimenkul.com/mahalleler/devlet/asiyan-sitesi
97	3	6.2	https://www.siringayrimenkul.com/mahalleler/devlet/mavikent-sitesi
111	3	5.7	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/asm-golt-sitesi
74	3	8.0	https://www.siringayrimenkul.com/mahalleler/eryaman-mahallesi/asm-prestij-konutlari
